,cust,rct_no,ma_fem_dv,ages,zon_hlv
12596,M930458375,99,여성,40대,Z04
12597,M576164530,99,남성,40대,Z11
12598,M703464352,99,여성,30대,Z14
12599,M718066228,99,여성,20대,Z10
12600,M893045011,99,여성,40대,Z09
12601,M160703988,99,여성,30대,Z08
12602,M934340701,99,남성,60대,Z10
12603,M741879455,99,여성,20대,Z04
12604,M071727740,99,여성,30대,Z07
12605,M538331124,99,남성,20대,Z14
12606,M198957224,99,여성,60대,Z17
12607,M276704833,99,남성,50대,Z17
12608,M268444184,99,여성,60대,Z16
12609,M968101549,99,여성,50대,Z09
12610,M829343601,99,여성,60대,Z17
12611,M861999192,99,여성,20대,Z10
12612,M253237260,99,남성,30대,Z16
12613,M369890116,99,남성,30대,Z17
12614,M538019109,99,남성,20대,Z12
12615,M786924697,99,여성,50대,Z10
12616,M213104097,99,여성,50대,Z17
12617,M785701658,99,여성,50대,Z06
12618,M694709273,99,여성,30대,Z17
12619,M819869468,99,여성,30대,Z17
12620,M038673212,99,여성,40대,Z10
12621,M854537888,99,여성,20대,Z04
12622,M684709977,99,여성,40대,Z10
12623,M797995234,99,여성,40대,Z10
12624,M329251341,99,남성,30대,Z10
12625,M414739422,99,남성,60대,Z12
12626,M825732608,99,여성,30대,Z16
12627,M005071497,99,여성,30대,Z10
12628,M077726902,98,여성,40대,Z10
12629,M116032900,98,여성,20대,Z16
12630,M733179796,98,여성,50대,Z17
12631,M065592983,98,여성,30대,Z10
12632,M549080139,98,여성,40대,Z14
12633,M157880772,98,남성,50대,Z17
12634,M839057811,98,여성,30대,Z10
12635,M593878613,98,여성,50대,Z11
12636,M260108058,98,여성,20대,Z06
12637,M897321865,98,여성,40대,Z16
12638,M060129966,98,여성,40대,Z10
12639,M261996585,98,여성,50대,Z16
12640,M787315379,98,남성,40대,Z13
12641,M665333334,98,여성,30대,Z10
12642,M263888884,98,여성,40대,Z06
12643,M757126860,98,남성,30대,Z10
12644,M035414576,98,남성,40대,Z12
12645,M612548007,98,여성,40대,Z13
12646,M193737530,98,여성,30대,Z17
12647,M087684896,98,여성,40대,Z05
12648,M873074625,98,여성,40대,Z10
12649,M728806674,98,여성,40대,Z14
12650,M509408926,98,남성,30대,Z10
12651,M553209942,98,여성,40대,Z05
12652,M840551273,98,여성,30대,Z14
12653,M741399072,98,남성,40대,Z10
12654,M946726607,98,여성,20대,Z10
12655,M780427717,98,남성,40대,Z08
12656,M739206135,98,여성,50대,Z10
12657,M896711511,98,남성,50대,Z17
12658,M391539975,98,여성,30대,Z09
12659,M166637647,98,여성,50대,Z17
12660,M086220851,98,여성,70대,Z17
12661,M775991769,98,남성,30대,Z17
12662,M282829276,98,여성,30대,Z03
12663,M580090095,98,여성,30대,Z17
12664,M622253301,98,여성,50대,Z17
12665,M221657978,98,남성,40대,Z01
12666,M627315592,98,여성,40대,Z06
12667,M017162881,98,남성,40대,Z03
12668,M451215964,98,여성,50대,Z10
12669,M401595944,98,여성,40대,Z17
12670,M606838993,98,여성,50대,Z17
12671,M740720206,98,여성,20대,Z16
12672,M213255354,98,남성,30대,Z08
12673,M861216415,98,여성,70대,Z04
12674,M495542332,98,여성,40대,Z17
12675,M456451345,98,여성,40대,Z10
12676,M155270415,98,남성,20대,Z05
12677,M940951676,98,남성,50대,Z10
12678,M441873939,98,남성,40대,Z11
12679,M372262659,98,여성,30대,Z12
12680,M723163438,98,여성,30대,Z04
12681,M216946077,98,여성,30대,Z17
12682,M322022701,98,여성,40대,Z10
12683,M244764491,98,남성,40대,Z05
12684,M031051255,98,남성,20대,Z03
12685,M335720814,98,여성,40대,Z16
12686,M529608690,98,여성,40대,Z10
12687,M167243621,98,여성,50대,Z12
12688,M254756051,98,남성,50대,Z10
12689,M532605049,98,여성,40대,Z06
12690,M339766499,98,남성,40대,Z17
12691,M275802150,98,여성,30대,Z10
12692,M764287017,98,여성,50대,Z10
12693,M810730251,98,여성,50대,Z11
12694,M453955147,98,여성,30대,Z10
12695,M459591909,98,여성,20대,Z17
12696,M405910080,98,여성,20대,Z12
12697,M105651757,98,여성,40대,Z17
12698,M292044099,98,남성,40대,Z17
12699,M734307661,98,남성,40대,Z10
12700,M035975411,98,여성,40대,Z17
12701,M046204481,98,여성,40대,Z17
12702,M453099234,98,여성,50대,Z04
12703,M462024101,97,여성,30대,Z08
12704,M157087648,97,여성,40대,Z10
12705,M053430919,97,여성,40대,Z13
12706,M608681584,97,여성,40대,Z16
12707,M975970476,97,여성,30대,Z03
12708,M712576162,97,남성,40대,Z17
12709,M039885076,97,여성,40대,Z17
12710,M475944246,97,여성,50대,Z10
12711,M648527975,97,여성,30대,Z07
12712,M581903942,97,남성,60대,Z11
12713,M939654175,97,남성,20대,Z10
12714,M077172954,97,여성,40대,Z17
12715,M149760722,97,여성,40대,Z09
12716,M135890945,97,남성,70대,Z17
12717,M004843031,97,여성,20대,Z17
12718,M073706123,97,남성,70대,Z04
12719,M728352036,97,여성,40대,Z10
12720,M976217192,97,여성,40대,Z10
12721,M575618353,97,남성,40대,Z06
12722,M442065153,97,남성,50대,Z13
12723,M473617760,97,여성,20대,Z16
12724,M906000362,97,여성,30대,Z02
12725,M509238814,97,여성,30대,Z17
12726,M492621226,97,여성,60대,Z13
12727,M561835120,97,남성,60대,Z16
12728,M158422335,97,남성,30대,Z13
12729,M244511677,97,남성,30대,Z10
12730,M981242634,97,남성,50대,Z10
12731,M543693843,97,남성,50대,Z13
12732,M618770442,97,여성,60대,Z10
12733,M223467977,97,남성,50대,Z10
12734,M040977916,97,여성,50대,Z17
12735,M089657379,97,남성,50대,Z16
12736,M124185606,97,여성,40대,Z17
12737,M698511922,97,여성,40대,Z14
12738,M124626227,97,여성,50대,Z10
12739,M285744648,97,남성,30대,Z17
12740,M527671745,97,남성,40대,Z16
12741,M502325468,97,여성,70대,Z16
12742,M785550956,97,남성,50대,Z17
12743,M469511941,97,여성,40대,Z10
12744,M456826588,97,여성,40대,Z01
12745,M910553983,97,남성,50대,Z10
12746,M804862482,97,여성,30대,Z16
12747,M667496552,97,여성,40대,Z08
12748,M847178230,97,남성,50대,Z17
12749,M871753974,97,여성,40대,Z08
12750,M172603310,97,여성,40대,Z10
12751,M505640110,97,여성,30대,Z11
12752,M206890058,97,여성,50대,Z10
12753,M122682687,97,여성,40대,Z17
12754,M993951649,97,여성,30대,Z17
12755,M135476313,97,여성,30대,Z10
12756,M364285777,97,여성,30대,Z05
12757,M314112306,97,여성,50대,Z05
12758,M164627333,97,여성,50대,Z04
12759,M610857811,97,여성,60대,Z17
12760,M954790574,97,여성,30대,Z17
12761,M842883407,97,여성,40대,Z10
12762,M986543870,97,여성,40대,Z10
12763,M380432397,97,남성,50대,Z17
12764,M276887298,97,남성,30대,Z16
12765,M168945067,97,여성,50대,Z06
12766,M770684375,97,남성,30대,Z05
12767,M441667482,97,남성,30대,Z10
12768,M023259393,97,남성,70대,Z10
12769,M456208403,97,남성,50대,Z10
12770,M068686669,97,여성,30대,Z04
12771,M388045990,97,여성,20대,Z17
12772,M108521841,97,남성,40대,Z17
12773,M806112974,97,남성,50대,Z06
12774,M105012970,97,여성,70대,Z10
12775,M730523420,96,여성,50대,Z14
12776,M051013001,96,남성,40대,Z17
12777,M994372378,96,남성,30대,Z14
12778,M225740886,96,여성,30대,Z17
12779,M052909945,96,남성,20대,Z13
12780,M167524153,96,남성,40대,Z04
12781,M854881050,96,여성,30대,Z09
12782,M819864324,96,여성,40대,Z10
12783,M935369751,96,여성,30대,Z04
12784,M354040790,96,남성,50대,Z03
12785,M616365680,96,남성,40대,Z14
12786,M239042607,96,여성,30대,Z14
12787,M491737631,96,남성,40대,Z17
12788,M565606805,96,여성,30대,Z17
12789,M476313176,96,남성,40대,Z03
12790,M934418960,96,여성,40대,Z17
12791,M040784463,96,여성,40대,Z17
12792,M239564957,96,남성,20대,Z16
12793,M231264470,96,여성,50대,Z16
12794,M822306983,96,여성,30대,Z17
12795,M451987126,96,여성,40대,Z11
12796,M000986912,96,여성,30대,Z10
12797,M458078641,96,여성,20대,Z06
12798,M489206166,96,여성,30대,Z17
12799,M392390580,96,여성,50대,Z01
12800,M385155076,96,여성,50대,Z10
12801,M625216395,96,여성,30대,Z10
12802,M275428599,96,여성,50대,Z14
12803,M648652641,96,여성,30대,Z17
12804,M557747172,96,남성,30대,Z17
12805,M102300628,96,여성,50대,Z17
12806,M122020625,96,여성,30대,Z13
12807,M495624927,96,여성,40대,Z10
12808,M308688010,96,여성,50대,Z09
12809,M555691097,96,여성,40대,Z10
12810,M583805526,96,남성,20대,Z17
12811,M798725066,96,남성,30대,Z09
12812,M261076426,96,남성,40대,Z11
12813,M895643348,96,남성,30대,Z06
12814,M750158653,96,여성,30대,Z10
12815,M181832235,96,남성,20대,Z17
12816,M276859579,96,남성,40대,Z17
12817,M945195104,96,여성,50대,Z10
12818,M726221965,96,여성,30대,Z17
12819,M253821508,96,남성,50대,Z12
12820,M586175726,96,여성,50대,Z08
12821,M945367580,96,여성,40대,Z10
12822,M116980550,96,여성,30대,Z10
12823,M586600936,96,여성,40대,Z17
12824,M483103698,96,남성,40대,Z10
12825,M800721078,96,남성,50대,Z17
12826,M172732409,96,남성,30대,Z14
12827,M014747239,96,여성,40대,Z10
12828,M758395373,96,여성,50대,Z17
12829,M605980142,96,남성,40대,Z16
12830,M708360085,96,여성,20대,Z10
12831,M256858158,96,남성,40대,Z03
12832,M669384418,96,여성,50대,Z17
12833,M912795445,96,여성,30대,Z10
12834,M139023790,96,남성,20대,Z17
12835,M827029518,96,여성,50대,Z17
12836,M705952494,96,여성,50대,Z17
12837,M196771647,96,여성,30대,Z03
12838,M701438587,96,여성,50대,Z05
12839,M922743466,96,여성,50대,Z17
12840,M956936398,96,여성,50대,Z10
12841,M980767928,96,남성,40대,Z06
12842,M737984509,96,여성,30대,Z17
12843,M106302547,96,여성,30대,Z17
12844,M893640599,96,여성,50대,Z10
12845,M691145545,96,남성,70대,Z17
12846,M951622681,96,여성,30대,Z10
12847,M330594710,96,남성,40대,Z17
12848,M977376419,96,여성,40대,Z10
12849,M150008875,96,남성,50대,Z16
12850,M837064381,96,여성,40대,Z10
12851,M920437928,96,여성,40대,Z16
12852,M859361095,96,여성,30대,Z10
12853,M028291764,96,남성,20대,Z16
12854,M558059852,96,여성,60대,Z10
12855,M503198450,96,여성,30대,Z10
12856,M322748032,95,남성,30대,Z17
12857,M727095755,95,여성,30대,Z15
12858,M617611439,95,여성,50대,Z17
12859,M494604645,95,여성,40대,Z10
12860,M164856232,95,여성,20대,Z16
12861,M522934047,95,여성,30대,Z10
12862,M058599368,95,여성,50대,Z16
12863,M329379634,95,남성,40대,Z17
12864,M346885089,95,여성,50대,Z10
12865,M874282358,95,여성,60대,Z10
12866,M718116753,95,여성,60대,Z17
12867,M121770773,95,여성,50대,Z11
12868,M535933163,95,여성,60대,Z10
12869,M519377314,95,여성,40대,Z16
12870,M985404641,95,여성,30대,Z17
12871,M349678199,95,여성,60대,Z04
12872,M712056373,95,여성,40대,Z17
12873,M726635891,95,여성,30대,Z10
12874,M272453662,95,여성,60대,Z17
12875,M486362297,95,여성,50대,Z16
12876,M279698526,95,남성,40대,Z16
12877,M271361157,95,여성,40대,Z17
12878,M746520665,95,여성,40대,Z17
12879,M112919172,95,여성,20대,Z17
12880,M856599958,95,남성,30대,Z16
12881,M840895791,95,남성,40대,Z10
12882,M334401643,95,여성,50대,Z10
12883,M730443144,95,여성,40대,Z17
12884,M110517045,95,남성,30대,Z10
12885,M029390229,95,남성,60대,Z16
12886,M007486580,95,여성,20대,Z16
12887,M568723367,95,여성,40대,Z13
12888,M097064506,95,여성,40대,Z17
12889,M100033568,95,여성,40대,Z17
12890,M452475914,95,여성,60대,Z17
12891,M468333657,95,남성,40대,Z10
12892,M134617945,95,여성,20대,Z08
12893,M205795700,95,남성,50대,Z17
12894,M813679255,95,남성,60대,Z13
12895,M059381762,95,여성,30대,Z13
12896,M774920360,95,여성,30대,Z17
12897,M180366015,95,남성,40대,Z10
12898,M834194194,95,여성,40대,Z04
12899,M394534976,95,여성,40대,Z04
12900,M678167302,95,여성,30대,Z17
12901,M754989997,95,여성,40대,Z10
12902,M031322959,95,남성,40대,Z17
12903,M677078781,95,여성,40대,Z10
12904,M026481073,95,남성,30대,Z17
12905,M009979598,95,여성,30대,Z10
12906,M215732487,95,여성,50대,Z17
12907,M219645066,95,남성,40대,Z17
12908,M472005970,95,여성,20대,Z16
12909,M684662534,95,여성,30대,Z09
12910,M467820859,95,여성,50대,Z10
12911,M685448261,95,여성,40대,Z04
12912,M633282276,95,여성,30대,Z10
12913,M014292351,95,여성,20대,Z17
12914,M250516322,95,여성,40대,Z17
12915,M187557599,95,여성,50대,Z16
12916,M999153368,95,남성,20대,Z17
12917,M074641402,95,여성,40대,Z17
12918,M106582759,95,남성,40대,Z04
12919,M425586326,95,여성,40대,Z16
12920,M559598030,95,여성,30대,Z07
12921,M992395687,95,여성,60대,Z10
12922,M767547192,95,여성,30대,Z10
12923,M006826436,95,여성,40대,Z16
12924,M261613965,95,남성,20대,Z03
12925,M929025842,95,여성,50대,Z10
12926,M056635590,95,여성,20대,Z17
12927,M767416044,95,여성,50대,Z06
12928,M687443133,95,남성,60대,Z17
12929,M397771006,94,여성,30대,Z10
12930,M651256050,94,여성,40대,Z10
12931,M834457559,94,여성,20대,Z17
12932,M396118036,94,여성,50대,Z10
12933,M972692417,94,여성,40대,Z01
12934,M695921160,94,여성,30대,Z04
12935,M846889239,94,여성,30대,Z03
12936,M808035577,94,여성,60대,Z10
12937,M057477969,94,남성,50대,Z10
12938,M695748138,94,여성,60대,Z17
12939,M568556923,94,여성,40대,Z10
12940,M489412130,94,여성,40대,Z11
12941,M495972460,94,남성,40대,Z10
12942,M296694690,94,여성,30대,Z01
12943,M700295269,94,여성,40대,Z17
12944,M250853858,94,여성,40대,Z13
12945,M071908843,94,여성,40대,Z05
12946,M682925829,94,여성,40대,Z10
12947,M047458702,94,여성,20대,Z10
12948,M572593368,94,여성,50대,Z05
12949,M452154058,94,남성,40대,Z10
12950,M853153118,94,여성,40대,Z14
12951,M079871485,94,남성,40대,Z17
12952,M255667787,94,여성,60대,Z04
12953,M741422976,94,여성,40대,Z07
12954,M844753457,94,여성,40대,Z10
12955,M770894652,94,여성,50대,Z10
12956,M847134682,94,여성,60대,Z11
12957,M385809752,94,남성,40대,Z16
12958,M389931859,94,남성,30대,Z10
12959,M574320936,94,여성,40대,Z17
12960,M680702194,94,남성,50대,Z11
12961,M377275195,94,여성,20대,Z10
12962,M549407461,94,남성,30대,Z17
12963,M575984745,94,여성,50대,Z10
12964,M911817705,94,여성,30대,Z17
12965,M832915955,94,여성,40대,Z10
12966,M343119089,94,여성,50대,Z10
12967,M841342988,94,여성,40대,Z10
12968,M327062656,94,여성,60대,Z14
12969,M782108266,94,남성,40대,Z17
12970,M841853287,94,여성,30대,Z04
12971,M754551709,94,여성,40대,Z17
12972,M670586896,94,여성,40대,Z03
12973,M877208952,94,여성,60대,Z10
12974,M205397609,94,남성,20대,Z09
12975,M665274677,94,남성,40대,Z10
12976,M309141059,94,남성,40대,Z10
12977,M701241740,94,남성,30대,Z10
12978,M801014756,94,남성,40대,Z09
12979,M162474837,94,여성,40대,Z10
12980,M313034231,94,여성,40대,Z10
12981,M672640984,94,여성,50대,Z15
12982,M779688783,94,여성,50대,Z09
12983,M031566764,94,남성,30대,Z10
12984,M122299342,94,남성,30대,Z11
12985,M400622786,94,여성,30대,Z06
12986,M867845826,94,여성,40대,Z11
12987,M777890180,94,남성,60대,Z01
12988,M200124406,94,여성,40대,Z13
12989,M399686548,94,남성,40대,Z10
12990,M077781609,94,여성,20대,Z10
12991,M661770054,94,여성,40대,Z12
12992,M194810406,94,여성,30대,Z04
12993,M875360230,94,남성,20대,Z10
12994,M068815073,94,남성,30대,Z17
12995,M966161771,94,여성,40대,Z11
12996,M321378195,94,남성,60대,Z10
12997,M503108006,93,여성,30대,Z17
12998,M980801693,93,여성,30대,Z17
12999,M336770870,93,여성,50대,Z04
13000,M595720477,93,여성,40대,Z17
13001,M956090404,93,남성,50대,Z10
13002,M337535912,93,여성,50대,Z11
13003,M615485747,93,남성,30대,Z04
13004,M310063828,93,여성,50대,Z10
13005,M768553155,93,남성,50대,Z10
13006,M329061842,93,여성,40대,Z10
13007,M428077886,93,여성,40대,Z10
13008,M154038382,93,여성,70대,Z10
13009,M278055178,93,여성,40대,Z10
13010,M730421727,93,여성,50대,Z17
13011,M965259620,93,여성,30대,Z10
13012,M045055866,93,여성,40대,Z10
13013,M013938777,93,여성,40대,Z10
13014,M004743281,93,여성,40대,Z05
13015,M189256850,93,여성,20대,Z17
13016,M420505224,93,여성,60대,Z17
13017,M919611796,93,여성,40대,Z17
13018,M245053132,93,남성,30대,Z15
13019,M239151576,93,남성,60대,Z17
13020,M793773333,93,여성,20대,Z10
13021,M142950292,93,여성,60대,Z06
13022,M281395406,93,여성,40대,Z04
13023,M984853306,93,여성,30대,Z10
13024,M688366115,93,여성,50대,Z17
13025,M383521454,93,여성,40대,Z04
13026,M083272047,93,여성,40대,Z13
13027,M176080223,93,여성,50대,Z10
13028,M021189164,93,남성,50대,Z10
13029,M426043966,93,여성,40대,Z10
13030,M714702744,93,남성,40대,Z04
13031,M769732257,93,여성,40대,Z17
13032,M494509730,93,남성,40대,Z10
13033,M208005494,93,여성,40대,Z11
13034,M000871427,93,여성,20대,Z10
13035,M971385376,93,남성,30대,Z10
13036,M679042662,93,여성,30대,Z14
13037,M947963362,93,여성,20대,Z12
13038,M161563252,93,남성,50대,Z11
13039,M606665969,93,여성,40대,Z10
13040,M779538262,93,남성,20대,Z11
13041,M327481806,93,여성,50대,Z10
13042,M511560237,93,여성,50대,Z10
13043,M584633634,93,여성,50대,Z06
13044,M747227181,93,남성,30대,Z03
13045,M180635563,93,여성,40대,Z10
13046,M943001596,93,여성,20대,Z17
13047,M399882568,93,여성,50대,Z17
13048,M807512243,93,여성,40대,Z06
13049,M095241890,93,여성,20대,Z10
13050,M219412461,93,남성,40대,Z14
13051,M812221660,93,남성,40대,Z10
13052,M724308025,93,여성,50대,Z10
13053,M085476796,93,여성,50대,Z17
13054,M226713400,93,여성,50대,Z11
13055,M741927396,93,여성,40대,Z04
13056,M064760617,93,여성,30대,Z10
13057,M511973746,93,여성,50대,Z17
13058,M032911167,93,여성,50대,Z10
13059,M030383189,93,남성,30대,Z10
13060,M042631094,93,남성,50대,Z11
13061,M203913496,93,여성,30대,Z04
13062,M951056738,93,여성,20대,Z17
13063,M085782518,93,여성,40대,Z10
13064,M770780112,93,여성,60대,Z06
13065,M801886431,93,여성,50대,Z14
13066,M030809402,93,여성,60대,Z10
13067,M288327454,93,여성,40대,Z10
13068,M589336482,93,남성,50대,Z17
13069,M044140320,93,여성,50대,Z09
13070,M067967269,93,남성,20대,Z16
13071,M525212319,93,여성,40대,Z17
13072,M636384236,93,여성,50대,Z06
13073,M552862215,93,여성,30대,Z17
13074,M362031241,93,남성,50대,Z16
13075,M696326870,93,여성,60대,Z10
13076,M469026512,93,여성,60대,Z03
13077,M847495863,93,여성,30대,Z10
13078,M829154552,93,여성,50대,Z10
13079,M754169994,93,여성,40대,Z10
13080,M830098899,93,여성,50대,Z17
13081,M897847543,93,여성,40대,Z17
13082,M702172574,93,여성,50대,Z10
13083,M077793628,93,여성,20대,Z17
13084,M014747434,93,여성,30대,Z10
13085,M002352655,93,남성,20대,Z17
13086,M356427898,93,여성,30대,Z17
13087,M551725020,93,남성,50대,Z17
13088,M543701443,93,여성,50대,Z16
13089,M702428256,93,여성,60대,Z10
13090,M546407981,93,여성,30대,Z10
13091,M543014243,93,여성,30대,Z10
13092,M752427510,93,여성,40대,Z10
13093,M903450603,93,여성,50대,Z10
13094,M625839441,93,여성,40대,Z16
13095,M709157862,93,여성,50대,Z11
