,cust,rct_no,ma_fem_dv,ages,zon_hlv
10584,M350558474,38.0,여성,20대,Z14
23369,M777197878,38.0,여성,40대,Z10
6860,M228564991,38.0,남성,20대,Z03
6829,M227399628,38.0,여성,40대,Z10
23758,M789850442,38.0,남성,30대,Z17
20964,M699460254,38.0,여성,30대,Z05
15171,M504529089,38.0,남성,30대,Z15
26204,M873057982,38.0,남성,30대,Z06
14332,M477836337,38.0,남성,50대,Z17
28119,M936702450,38.0,남성,50대,Z10
15245,M506900488,38.0,여성,60대,Z06
11387,M377860296,38.0,여성,60대,Z17
15246,M506904134,38.0,여성,40대,Z13
19292,M641092480,38.0,남성,20대,Z17
22277,M740326708,38.0,여성,40대,Z17
26123,M870198493,38.0,여성,40대,Z10
13394,M447373386,38.0,남성,20대,Z17
21238,M707534698,38.0,여성,50대,Z17
2334,M078068796,38.0,남성,40대,Z08
2395,M080251930,38.0,여성,40대,Z17
18031,M600086118,38.0,남성,40대,Z10
18352,M610876726,38.0,여성,50대,Z16
23487,M781322413,38.0,여성,50대,Z17
6425,M213637325,38.0,남성,40대,Z10
1045,M034466389,38.0,남성,40대,Z03
10342,M342949359,38.0,여성,40대,Z03
7771,M259176706,38.0,여성,40대,Z06
27093,M901698059,38.0,남성,30대,Z16
16917,M562358473,38.0,여성,40대,Z03
24487,M815164663,38.0,여성,50대,Z10
7982,M265616040,38.0,여성,40대,Z17
18212,M606184089,38.0,여성,40대,Z16
931,M030815912,38.0,여성,40대,Z04
8642,M287005395,38.0,여성,30대,Z07
29745,M993883998,38.0,여성,20대,Z04
28863,M962869931,38.0,여성,20대,Z16
13361,M446366031,38.0,여성,30대,Z10
9820,M326686050,38.0,여성,50대,Z03
27,M001248380,38.0,여성,30대,Z10
10380,M344129674,38.0,여성,40대,Z17
28837,M962149939,38.0,여성,40대,Z16
14212,M474239372,38.0,여성,20대,Z04
15126,M503110900,38.0,남성,40대,Z17
3114,M105070447,37.0,여성,40대,Z04
19111,M634888473,37.0,여성,40대,Z02
744,M024704619,37.0,여성,40대,Z10
20924,M698152918,37.0,여성,30대,Z08
15784,M525998729,37.0,여성,30대,Z10
1973,M065426537,37.0,여성,50대,Z17
19382,M644178933,37.0,여성,60대,Z17
13876,M463183948,37.0,남성,60대,Z17
28122,M936747660,37.0,여성,30대,Z10
19867,M662716384,37.0,여성,30대,Z10
23770,M790372926,37.0,여성,20대,Z10
14336,M477962653,37.0,여성,60대,Z17
12439,M415428684,37.0,남성,50대,Z12
19860,M662348307,37.0,여성,40대,Z17
5499,M183699580,37.0,남성,60대,Z17
20627,M688108917,37.0,여성,30대,Z10
25155,M837930787,37.0,남성,50대,Z17
17724,M590343815,37.0,남성,40대,Z17
26654,M887801736,37.0,남성,30대,Z10
27303,M909036562,37.0,여성,40대,Z10
26723,M890101712,37.0,여성,30대,Z17
28737,M958450291,37.0,남성,30대,Z10
12636,M421797915,37.0,남성,50대,Z11
19364,M643364417,37.0,여성,70대,Z17
11264,M374211124,37.0,남성,20대,Z12
9556,M318708537,37.0,남성,30대,Z16
16172,M538289159,37.0,여성,30대,Z11
5811,M193119091,37.0,남성,30대,Z17
23930,M795813404,37.0,여성,50대,Z10
18416,M613064835,37.0,남성,40대,Z11
19655,M655005548,37.0,여성,60대,Z16
4154,M139058304,37.0,여성,60대,Z03
14075,M469451605,37.0,여성,40대,Z16
9828,M326979523,37.0,남성,20대,Z10
8680,M288176362,37.0,남성,30대,Z10
17940,M597512803,37.0,여성,30대,Z10
14581,M485685922,37.0,여성,30대,Z08
14527,M483981924,37.0,남성,40대,Z17
29610,M989380716,37.0,남성,30대,Z10
26463,M881243178,37.0,여성,70대,Z17
23701,M788339060,37.0,여성,30대,Z17
5244,M173664179,37.0,여성,70대,Z13
29555,M987878717,37.0,여성,40대,Z10
15953,M531519281,37.0,여성,20대,Z13
23951,M796340573,37.0,여성,20대,Z11
26573,M884944683,37.0,남성,40대,Z10
5398,M179774299,37.0,남성,50대,Z13
12661,M422536604,37.0,여성,40대,Z17
7257,M242368137,37.0,여성,40대,Z17
3118,M105227489,37.0,남성,30대,Z16
20714,M691019414,37.0,남성,30대,Z08
561,M019031965,37.0,남성,70대,Z10
371,M012936022,37.0,여성,30대,Z17
27315,M909353657,37.0,여성,40대,Z10
29777,M994853153,37.0,여성,40대,Z10
19713,M656953498,37.0,여성,20대,Z17
11605,M385242881,37.0,여성,60대,Z09
20727,M691500055,37.0,여성,20대,Z13
20807,M694330340,37.0,여성,70대,Z16
100,M003948947,37.0,여성,30대,Z17
1976,M065507164,37.0,여성,30대,Z10
2582,M087145824,37.0,여성,50대,Z04
11135,M369811562,37.0,여성,50대,Z16
21764,M724414589,37.0,여성,20대,Z16
2324,M077888045,37.0,남성,40대,Z10
20310,M678225932,37.0,남성,40대,Z04
28831,M962001771,37.0,남성,20대,Z16
28843,M962243469,37.0,남성,20대,Z10
29186,M974711747,37.0,여성,20대,Z13
18953,M629901884,37.0,여성,50대,Z11
22266,M740084382,37.0,여성,30대,Z16
28044,M934497428,37.0,여성,50대,Z10
13435,M448900217,37.0,여성,40대,Z16
24525,M816802690,37.0,여성,50대,Z11
8155,M271766312,37.0,남성,30대,Z17
12991,M433738892,37.0,여성,40대,Z04
10742,M356022433,37.0,여성,40대,Z12
27808,M926795291,37.0,여성,50대,Z16
13512,M451631345,37.0,남성,30대,Z12
22590,M751274895,37.0,여성,50대,Z17
2751,M093012030,37.0,여성,40대,Z17
25507,M849365468,37.0,여성,30대,Z10
12083,M402567093,37.0,여성,70대,Z17
22200,M737969954,37.0,여성,40대,Z17
12098,M403247708,37.0,여성,30대,Z17
13582,M454380731,37.0,여성,40대,Z10
4662,M155923196,37.0,남성,20대,Z16
16763,M557238681,37.0,남성,50대,Z09
17491,M582776015,37.0,여성,40대,Z16
22641,M752811547,37.0,남성,30대,Z17
20559,M685712127,37.0,여성,40대,Z10
13399,M447574238,37.0,남성,20대,Z10
13048,M435898475,37.0,남성,20대,Z10
11704,M388616572,37.0,여성,60대,Z16
18932,M629230802,37.0,여성,40대,Z09
2804,M094922125,37.0,여성,30대,Z17
4322,M144436976,37.0,남성,40대,Z10
17148,M570393059,37.0,남성,30대,Z17
27243,M906949129,37.0,여성,40대,Z14
27191,M905343315,37.0,남성,40대,Z08
27184,M905141101,37.0,남성,20대,Z17
20349,M679327515,37.0,남성,30대,Z10
6341,M210809987,37.0,남성,40대,Z17
27175,M904681355,37.0,여성,20대,Z17
10444,M346306264,37.0,여성,50대,Z17
18884,M627591512,37.0,여성,50대,Z10
17274,M575002326,37.0,여성,30대,Z14
22481,M747445099,37.0,여성,40대,Z17
11848,M394412436,37.0,여성,40대,Z10
15214,M505961830,37.0,남성,40대,Z10
27662,M921702024,37.0,여성,30대,Z17
23362,M776957851,37.0,여성,50대,Z10
22313,M741681552,37.0,여성,30대,Z10
18909,M628400935,37.0,남성,30대,Z17
4450,M148831222,37.0,여성,40대,Z17
9158,M304312198,37.0,여성,40대,Z04
24460,M814112958,37.0,여성,60대,Z10
13357,M446210594,37.0,여성,30대,Z17
17546,M584650441,37.0,남성,40대,Z10
11675,M387666359,37.0,여성,30대,Z10
2255,M075584360,37.0,여성,30대,Z17
25452,M847470592,37.0,여성,40대,Z06
13695,M457490542,37.0,남성,30대,Z10
2263,M075740108,37.0,여성,40대,Z17
15373,M511110356,37.0,여성,50대,Z10
4802,M159837511,37.0,여성,40대,Z17
1341,M044547101,37.0,남성,30대,Z10
5004,M166233542,36.0,여성,30대,Z17
19545,M650547901,36.0,여성,30대,Z17
4922,M163517248,36.0,여성,60대,Z10
6589,M219568871,36.0,여성,50대,Z11
13056,M436298894,36.0,여성,40대,Z04
15980,M532436906,36.0,여성,40대,Z17
6162,M205056962,36.0,여성,40대,Z17
15003,M499188110,36.0,여성,70대,Z17
13358,M446218946,36.0,여성,60대,Z16
25765,M858338064,36.0,여성,30대,Z10
11304,M375715399,36.0,남성,60대,Z16
28845,M962325543,36.0,여성,30대,Z17
2279,M076452320,36.0,여성,30대,Z04
19512,M648929249,36.0,남성,70대,Z16
13063,M436565443,36.0,남성,30대,Z04
3268,M110328890,36.0,여성,30대,Z11
24450,M813791739,36.0,남성,50대,Z10
5420,M180640538,36.0,여성,50대,Z17
10366,M343703411,36.0,남성,20대,Z06
16434,M546266129,36.0,여성,60대,Z17
25086,M835523114,36.0,남성,20대,Z17
22944,M762590552,36.0,여성,70대,Z11
18970,M630576974,36.0,여성,50대,Z10
3961,M132142663,36.0,남성,50대,Z11
11232,M373154698,36.0,여성,40대,Z10
22793,M757291075,36.0,남성,30대,Z17
5227,M173151637,36.0,여성,30대,Z10
16074,M534961263,36.0,여성,60대,Z10
4954,M164506971,36.0,남성,30대,Z12
2194,M073245873,36.0,여성,40대,Z16
29298,M978246565,36.0,여성,40대,Z17
6278,M208857253,36.0,여성,50대,Z12
17749,M590919775,36.0,남성,40대,Z10
28295,M942985363,36.0,여성,50대,Z10
14190,M473486986,36.0,남성,50대,Z13
14946,M497552185,36.0,여성,30대,Z17
9034,M299879757,36.0,여성,40대,Z16
23488,M781324840,36.0,여성,40대,Z13
2538,M085265637,36.0,여성,40대,Z17
5722,M190357299,36.0,남성,40대,Z11
2187,M073084995,36.0,여성,20대,Z17
20160,M672978604,36.0,남성,50대,Z11
18033,M600160459,36.0,여성,30대,Z17
23003,M764670228,36.0,여성,40대,Z10
7426,M247417787,36.0,남성,40대,Z16
7848,M261603421,36.0,여성,40대,Z17
20294,M677640923,36.0,여성,30대,Z10
8038,M267665211,36.0,여성,30대,Z17
26208,M873102835,36.0,여성,40대,Z16
8365,M278951190,36.0,여성,50대,Z03
462,M015868074,36.0,남성,30대,Z17
13136,M438990804,36.0,남성,30대,Z17
4346,M145264873,36.0,남성,70대,Z17
15141,M503644632,36.0,여성,60대,Z04
20289,M677359782,36.0,여성,40대,Z10
18559,M616854847,36.0,남성,40대,Z17
26223,M873631393,36.0,남성,30대,Z06
15865,M528653237,36.0,여성,70대,Z04
1343,M044722379,36.0,여성,60대,Z04
8364,M278917317,36.0,남성,50대,Z17
3297,M111179224,36.0,여성,40대,Z14
14750,M490764657,36.0,남성,40대,Z17
6887,M229874831,36.0,여성,50대,Z10
5569,M185667841,36.0,여성,40대,Z17
2492,M083617584,36.0,여성,40대,Z16
27669,M921972135,36.0,남성,20대,Z06
19407,M645259934,36.0,여성,50대,Z10
22027,M732212477,36.0,여성,50대,Z13
18564,M616992020,36.0,여성,30대,Z04
7854,M261800500,36.0,여성,30대,Z04
18748,M623941971,36.0,여성,50대,Z16
27938,M931336025,36.0,남성,50대,Z05
15410,M512452383,36.0,여성,40대,Z07
13320,M445141644,36.0,남성,60대,Z10
13806,M460755417,36.0,남성,30대,Z17
20868,M696309969,36.0,남성,30대,Z10
9737,M323820517,36.0,남성,40대,Z04
11507,M381866513,36.0,남성,50대,Z17
19346,M642906640,36.0,남성,40대,Z17
11501,M381726004,36.0,남성,30대,Z08
3709,M123776151,36.0,남성,30대,Z12
1510,M050147944,36.0,여성,60대,Z01
3577,M120057755,36.0,남성,30대,Z04
17710,M589873680,36.0,남성,60대,Z15
2356,M078911228,36.0,남성,40대,Z10
6362,M211457280,36.0,남성,20대,Z16
3500,M117089011,36.0,여성,40대,Z10
13273,M443076920,36.0,여성,50대,Z10
24403,M812275256,36.0,남성,40대,Z10
9198,M305832861,36.0,여성,40대,Z17
9642,M321256020,36.0,남성,30대,Z08
8152,M271640824,36.0,여성,20대,Z02
26461,M881193956,36.0,남성,50대,Z10
16216,M539626897,36.0,여성,40대,Z16
2302,M077335426,36.0,여성,30대,Z04
22142,M736488226,36.0,여성,50대,Z15
16692,M554663251,36.0,여성,50대,Z17
10121,M335873838,36.0,여성,40대,Z10
23962,M796647114,36.0,여성,50대,Z09
5140,M170184258,36.0,여성,60대,Z10
6116,M203423272,36.0,남성,50대,Z17
6641,M221204164,36.0,여성,40대,Z10
3819,M127037001,36.0,남성,20대,Z03
28512,M950535191,36.0,남성,30대,Z17
23573,M784293689,36.0,여성,30대,Z10
5886,M195531701,36.0,남성,60대,Z14
25416,M846099057,36.0,여성,40대,Z16
24012,M798656765,36.0,여성,50대,Z17
273,M009682567,36.0,여성,40대,Z17
5129,M169884285,36.0,여성,40대,Z17
16227,M540097456,36.0,남성,40대,Z10
9083,M301354992,36.0,남성,30대,Z17
13692,M457356274,36.0,남성,40대,Z17
3752,M124902889,36.0,여성,50대,Z17
8255,M275426638,36.0,여성,40대,Z04
7634,M254487185,36.0,남성,40대,Z06
11797,M392204850,36.0,여성,40대,Z11
22602,M751627682,36.0,여성,40대,Z17
9878,M328657691,36.0,남성,30대,Z10
22802,M757534059,36.0,여성,50대,Z17
26028,M867109417,36.0,여성,40대,Z17
29033,M969362874,36.0,여성,40대,Z10
738,M024520217,36.0,남성,50대,Z07
10805,M358176583,36.0,남성,30대,Z07
13961,M465663083,36.0,여성,20대,Z13
548,M018522655,36.0,여성,40대,Z17
14891,M495491703,36.0,여성,30대,Z17
19247,M639791010,36.0,여성,40대,Z10
27827,M927595370,36.0,여성,30대,Z12
2058,M068162370,36.0,여성,60대,Z06
14000,M466925271,36.0,남성,50대,Z06
16117,M536386148,36.0,남성,30대,Z09
1481,M049147786,36.0,여성,30대,Z01
4200,M140380221,36.0,여성,50대,Z10
6018,M200173650,36.0,남성,50대,Z17
24536,M817080751,36.0,여성,40대,Z10
8588,M285564642,36.0,여성,30대,Z17
29734,M993607529,36.0,여성,70대,Z17
9602,M320259635,36.0,여성,20대,Z17
16332,M543270848,36.0,여성,40대,Z06
20011,M667860781,36.0,여성,30대,Z10
14644,M487777347,36.0,여성,20대,Z10
18446,M614140296,36.0,여성,40대,Z06
1706,M056644675,36.0,여성,40대,Z11
11568,M384171211,36.0,여성,50대,Z06
1826,M060392453,36.0,남성,30대,Z10
18393,M612269056,36.0,남성,40대,Z16
27029,M899272878,36.0,여성,40대,Z16
22134,M736091685,36.0,여성,40대,Z10
2021,M066784687,36.0,여성,50대,Z10
22824,M758444208,36.0,여성,40대,Z03
1095,M036047628,36.0,여성,40대,Z17
11563,M384045283,36.0,여성,20대,Z04
28902,M964112095,36.0,여성,40대,Z04
25463,M847748467,36.0,여성,30대,Z10
329,M011501123,35.0,여성,30대,Z16
13297,M443979092,35.0,여성,40대,Z10
3116,M105129960,35.0,여성,50대,Z11
136,M005233669,35.0,여성,20대,Z05
24073,M800746429,35.0,남성,20대,Z11
26796,M892180738,35.0,여성,30대,Z10
13992,M466620890,35.0,남성,40대,Z17
11206,M372142512,35.0,여성,30대,Z10
22075,M733578135,35.0,남성,20대,Z06
11407,M378347252,35.0,여성,40대,Z17
23067,M767234405,35.0,여성,20대,Z10
10533,M348865352,35.0,여성,30대,Z10
21705,M722403294,35.0,여성,40대,Z09
20315,M678406065,35.0,여성,30대,Z10
9674,M321959073,35.0,여성,30대,Z17
22679,M754073211,35.0,남성,50대,Z17
22098,M734613929,35.0,남성,40대,Z17
10194,M338214284,35.0,남성,40대,Z17
13636,M455748620,35.0,남성,20대,Z08
11419,M378648587,35.0,남성,40대,Z10
27185,M905176678,35.0,여성,40대,Z17
24391,M811978980,35.0,남성,50대,Z04
29843,M997142414,35.0,남성,50대,Z10
24370,M811012878,35.0,여성,40대,Z17
26326,M876678692,35.0,남성,30대,Z14
12854,M429014641,35.0,남성,50대,Z14
10829,M358877106,35.0,여성,70대,Z10
13880,M463355159,35.0,남성,40대,Z10
13985,M466462350,35.0,남성,50대,Z03
17090,M568169120,35.0,남성,70대,Z14
26305,M876022752,35.0,여성,30대,Z10
17235,M573577640,35.0,여성,20대,Z12
23976,M796997267,35.0,남성,40대,Z17
7027,M235074580,35.0,여성,20대,Z17
4409,M147611674,35.0,남성,50대,Z13
26695,M889332603,35.0,여성,60대,Z17
20073,M669979023,35.0,남성,20대,Z10
7156,M239322808,35.0,여성,30대,Z17
17419,M580338233,35.0,여성,20대,Z07
4273,M142930373,35.0,남성,40대,Z10
4563,M152363080,35.0,여성,40대,Z03
12969,M432894098,35.0,여성,50대,Z06
24551,M817310880,35.0,남성,60대,Z10
26811,M892534797,35.0,여성,40대,Z17
20829,M695127072,35.0,여성,50대,Z17
27092,M901649433,35.0,여성,30대,Z10
4201,M140402889,35.0,남성,70대,Z09
24231,M805993737,35.0,여성,30대,Z10
22243,M739294839,35.0,여성,60대,Z11
13483,M450642564,35.0,남성,50대,Z01
7141,M238986407,35.0,여성,40대,Z04
7748,M258215921,35.0,여성,40대,Z17
4514,M150903399,35.0,여성,50대,Z10
186,M006704643,35.0,여성,30대,Z16
23869,M793781356,35.0,여성,20대,Z08
22927,M762193454,35.0,여성,30대,Z14
26510,M882710590,35.0,여성,50대,Z11
22921,M762029395,35.0,여성,40대,Z11
28745,M958625305,35.0,남성,50대,Z06
5146,M170444198,35.0,여성,20대,Z12
21822,M726156340,35.0,여성,60대,Z17
19485,M647937276,35.0,여성,30대,Z17
9814,M326576683,35.0,여성,30대,Z16
27145,M903652753,35.0,남성,30대,Z12
24711,M822991749,35.0,여성,40대,Z10
17302,M575901297,35.0,여성,20대,Z17
29429,M983432118,35.0,여성,30대,Z10
22081,M733887326,35.0,여성,20대,Z16
28542,M951374363,35.0,남성,50대,Z13
10776,M357005670,35.0,여성,30대,Z17
22318,M741776927,35.0,여성,50대,Z10
23949,M796223558,35.0,남성,50대,Z11
28541,M951361046,35.0,여성,60대,Z14
29095,M971779033,35.0,여성,30대,Z16
29778,M994879948,35.0,여성,30대,Z04
11336,M376551568,35.0,여성,20대,Z10
12694,M423605714,35.0,남성,40대,Z17
5388,M179183180,35.0,여성,50대,Z16
10286,M341107536,35.0,남성,40대,Z16
10946,M363117834,35.0,남성,30대,Z16
13707,M457865311,35.0,남성,40대,Z10
10767,M356737751,35.0,여성,50대,Z12
20486,M683130065,35.0,여성,40대,Z11
7062,M236348235,35.0,여성,60대,Z08
1308,M043250216,35.0,남성,50대,Z17
3844,M127749901,35.0,여성,40대,Z15
22761,M756225324,35.0,여성,50대,Z16
9219,M306841878,35.0,여성,40대,Z12
15476,M515244656,35.0,여성,30대,Z14
14812,M492923614,35.0,여성,20대,Z17
6176,M205545232,35.0,여성,50대,Z13
27470,M914176973,35.0,여성,60대,Z17
15020,M499779664,35.0,여성,30대,Z17
23200,M771255002,35.0,여성,50대,Z16
28209,M939845561,35.0,여성,30대,Z16
9260,M308414266,35.0,여성,30대,Z04
6389,M212335571,35.0,여성,30대,Z17
15013,M499367751,35.0,여성,60대,Z10
9206,M306373768,35.0,남성,60대,Z16
5643,M188084672,35.0,여성,40대,Z06
9068,M300928396,35.0,여성,30대,Z10
29010,M968235242,35.0,남성,30대,Z17
11734,M389827781,35.0,여성,50대,Z10
25217,M839731276,35.0,남성,30대,Z14
6026,M200437973,35.0,여성,40대,Z16
23198,M771225852,35.0,여성,50대,Z06
3878,M129181958,35.0,여성,50대,Z03
14792,M492061687,35.0,여성,20대,Z10
1071,M035484548,35.0,남성,60대,Z10
21604,M719252616,35.0,여성,30대,Z10
25810,M859929802,35.0,여성,70대,Z17
25429,M846688896,35.0,여성,50대,Z10
12285,M410449314,35.0,여성,40대,Z11
5950,M197526010,35.0,남성,20대,Z06
12281,M410268244,35.0,여성,20대,Z11
25738,M857600892,35.0,여성,50대,Z09
743,M024680744,35.0,남성,30대,Z13
18881,M627520410,35.0,남성,40대,Z17
1495,M049729478,35.0,남성,50대,Z06
25515,M849791648,35.0,여성,60대,Z04
21271,M708587292,35.0,여성,50대,Z06
14547,M484620647,35.0,여성,50대,Z16
27688,M922720632,35.0,여성,20대,Z10
2976,M100313713,35.0,여성,20대,Z02
15631,M520899974,35.0,남성,20대,Z17
5668,M188947176,35.0,여성,20대,Z10
18769,M624574941,35.0,남성,40대,Z12
21048,M701548080,35.0,남성,40대,Z17
8890,M294546696,35.0,남성,30대,Z17
27644,M920911354,35.0,남성,50대,Z16
8995,M298819356,35.0,여성,30대,Z14
6506,M216495788,35.0,여성,30대,Z10
15131,M503233284,35.0,남성,40대,Z10
14982,M498799886,35.0,남성,30대,Z01
26217,M873343192,35.0,여성,40대,Z17
2465,M082932410,35.0,남성,50대,Z10
19401,M644769680,35.0,남성,30대,Z06
782,M025945947,35.0,여성,60대,Z10
18444,M614080120,35.0,여성,60대,Z16
9142,M303563321,35.0,남성,40대,Z17
651,M021577879,35.0,여성,40대,Z10
649,M021569505,35.0,여성,40대,Z10
26214,M873237110,35.0,여성,40대,Z10
1138,M037549585,35.0,여성,40대,Z10
6445,M214388414,35.0,여성,40대,Z13
9231,M307287771,35.0,남성,30대,Z10
11625,M386006206,35.0,여성,40대,Z14
420,M014601678,35.0,여성,30대,Z10
23311,M775591870,35.0,여성,50대,Z10
21224,M707171964,35.0,여성,40대,Z11
2326,M077939428,34.0,여성,40대,Z10
17296,M575639347,34.0,남성,40대,Z11
16076,M535064924,34.0,여성,50대,Z16
14165,M472599679,34.0,남성,40대,Z17
3472,M116331199,34.0,여성,40대,Z17
9466,M315992788,34.0,여성,30대,Z01
25317,M842783931,34.0,여성,30대,Z10
19265,M640393594,34.0,여성,40대,Z05
25528,M850150333,34.0,여성,50대,Z13
25319,M842808370,34.0,여성,20대,Z13
26707,M889749820,34.0,남성,40대,Z10
21855,M727225223,34.0,여성,50대,Z13
8084,M269061826,34.0,여성,50대,Z17
8893,M294691635,34.0,여성,50대,Z10
15638,M521040360,34.0,여성,20대,Z08
23702,M788357663,34.0,남성,30대,Z17
27382,M911780304,34.0,여성,40대,Z11
6153,M204698169,34.0,남성,30대,Z17
16476,M547703513,34.0,여성,20대,Z10
16931,M562920283,34.0,남성,30대,Z17
6896,M230203488,34.0,여성,30대,Z16
14657,M488061006,34.0,여성,60대,Z16
6740,M224443417,34.0,남성,40대,Z17
11031,M366642121,34.0,여성,20대,Z10
7885,M262664078,34.0,여성,50대,Z10
24909,M830029933,34.0,여성,30대,Z17
19280,M640741935,34.0,남성,40대,Z17
29725,M993316237,34.0,남성,30대,Z12
6733,M224258684,34.0,남성,40대,Z17
12740,M425271048,34.0,남성,30대,Z08
26467,M881291370,34.0,남성,40대,Z17
11662,M387134233,34.0,여성,40대,Z10
4904,M163020452,34.0,여성,50대,Z10
240,M008787005,34.0,남성,40대,Z13
18372,M611618532,34.0,여성,40대,Z10
16943,M563585736,34.0,남성,50대,Z06
26026,M867036252,34.0,여성,60대,Z16
25982,M865774068,34.0,여성,30대,Z06
13411,M447932222,34.0,남성,40대,Z01
4191,M140187332,34.0,남성,50대,Z06
16274,M541462455,34.0,남성,20대,Z14
18432,M613714334,34.0,남성,20대,Z12
22897,M761169708,34.0,남성,30대,Z15
27120,M902863320,34.0,여성,30대,Z10
21217,M707000849,34.0,남성,30대,Z01
16909,M562150787,34.0,여성,30대,Z10
21891,M728636902,34.0,여성,40대,Z10
27794,M926181127,34.0,여성,60대,Z09
12698,M423733436,34.0,여성,60대,Z06
1413,M046992494,34.0,남성,30대,Z10
16938,M563143001,34.0,남성,30대,Z10
5016,M166494685,34.0,여성,70대,Z14
12036,M400808405,34.0,여성,50대,Z16
18698,M621808120,34.0,여성,40대,Z16
9155,M304284392,34.0,여성,60대,Z07
